it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	
0	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.21952727305239289	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.1061001188541517	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119	0.11342715419824119
1000	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.14803101832930868	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	0.16885469087831442	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745	-0.020823672549005745
2000	0.2506161729546571	0.2506161729546571	0.2506161729546571	0.2506161729546571	0.2506161729546571	0.2506161729546571	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.098354362006199902	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.33982656968649883	0.84524716691508495	0.84524716691508495	0.17308678482150117	0.17308678482150117	0.17308678482150117	0.17308678482150117	0.17308678482150117	0.17308678482150117	0.17308678482150117	0.17308678482150117	0.17308678482150117	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.12148699360037649	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.075179411946966507	0.066961309051590534	0.066961309051590534	0.066961309051590534	0.066961309051590534	0.066961309051590534	0.066961309051590534	0.066961309051590534	0.066961309051590534	0.066961309051590534	0.066961309051590534	-0.59463099396042784	-0.59463099396042784	0.077529388133155935	0.077529388133155935	0.077529388133155935	0.077529388133155935	-0.074732422815301264	-0.074732422815301264	-0.074732422815301264	-0.074732422815301264	-0.074732422815301264	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	-0.023132631594176584	0.023174950059233396	0.023174950059233396	0.023174950059233396	0.023174950059233396	0.26464715773953229	0.26464715773953229	0.26464715773953229	0.26464715773953229	0.26464715773953229	0.26464715773953229	0.26464715773953229	0.26464715773953229	0.26464715773953229	0.26464715773953229	0.27286526063490829	0.27286526063490829	0.27286526063490829	0.27286526063490829	0.27286526063490829	0.27286526063490829	0.27286526063490829	0.27286526063490829	0.27286526063490829	0.27286526063490829
3000	0.31440077837597341	0.31440077837597341	0.31440077837597341	0.31440077837597341	0.31440077837597341	0.31440077837597341	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.10424196251193601	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.22513584422452734	0.88943525930646872	0.88943525930646872	0.16642814437565592	0.16642814437565592	0.16642814437565592	0.16642814437565592	0.16642814437565592	0.16642814437565592	0.16642814437565592	0.16642814437565592	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.13981393411485113	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.043087174683419036	0.070418092686879374	0.070418092686879374	0.070418092686879374	0.070418092686879374	0.070418092686879374	0.070418092686879374	0.070418092686879374	0.070418092686879374	-0.57503448093049525	-0.57503448093049525	0.14797263400031749	0.14797263400031749	0.14797263400031749	0.14797263400031749	-0.062186181863719908	-0.062186181863719908	-0.062186181863719908	-0.062186181863719908	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	-0.035571971602915115	0.061154787828516979	0.061154787828516979	0.061154787828516979	0.061154787828516979	0.18204866954110832	0.18204866954110832	0.18204866954110832	0.18204866954110832	0.18204866954110832	0.18204866954110832	0.18204866954110832	0.18204866954110832	0.18204866954110832	0.18204866954110832	0.18204866954110832	0.18204866954110832	0.15471775153764797	0.15471775153764797	0.15471775153764797	0.15471775153764797	0.15471775153764797	0.15471775153764797	0.15471775153764797	0.15471775153764797
4000	0.37124096895846326	0.37124096895846326	0.37124096895846326	0.37124096895846326	0.37124096895846326	0.37124096895846326	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.10521483434090395	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	0.25292559492926414	1.1569711091900767	1.1569711091900767	0.161210196338513	0.161210196338513	0.161210196338513	0.161210196338513	0.161210196338513	0.161210196338513	0.161210196338513	0.161210196338513	0.161210196338513	0.161210196338513	0.161210196338513	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.095555116426101122	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	0.036201864575993552	-0.78573014023161347	-0.78573014023161347	0.21003077261995026	0.21003077261995026	0.21003077261995026	0.21003077261995026	-0.055995361997609044	-0.055995361997609044	-0.055995361997609044	-0.055995361997609044	-0.055995361997609044	-0.055995361997609044	-0.055995361997609044	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.0096597179148028289	0.15737047850316302	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058	0.21672373035327058
5000	0.25542122905681364	0.25542122905681364	0.25542122905681364	0.25542122905681364	0.25542122905681364	0.25542122905681364	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.092909008889663566	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	0.22039081318937648	1.2998245805737201	1.2998245805737201	0.16208300487520377	0.16208300487520377	0.16208300487520377	0.16208300487520377	0.16208300487520377	0.16208300487520377	0.16208300487520377	0.16208300487520377	0.16208300487520377	0.16208300487520377	0.16208300487520377	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.10354447203521558	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	0.080452524920385626	-1.0444033515169064	-1.0444033515169064	0.093338224181609863	0.093338224181609863	0.093338224181609863	0.093338224181609863	-0.069173995985540207	-0.069173995985540207	-0.069173995985540207	-0.069173995985540207	-0.069173995985540207	-0.069173995985540207	-0.069173995985540207	-0.010635463145552013	-0.010635463145552013	-0.010635463145552013	-0.010635463145552013	-0.010635463145552013	-0.010635463145552013	-0.010635463145552013	-0.010635463145552013	-0.010635463145552013	-0.010635463145552013	-0.010635463145552013	0.1168463411541609	0.1168463411541609	0.1168463411541609	0.1168463411541609	0.1168463411541609	0.1168463411541609	0.1168463411541609	0.1168463411541609	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085	0.13993828826899085
6000	0.17498219827115566	0.17498219827115566	0.17498219827115566	0.17498219827115566	0.17498219827115566	0.17498219827115566	0.17498219827115566	0.057071711349292592	0.057071711349292592	0.057071711349292592	0.057071711349292592	0.057071711349292592	0.057071711349292592	0.057071711349292592	0.057071711349292592	0.057071711349292592	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	0.1890777105872111	1.0480092069398195	1.0480092069398195	0.182521527813647	0.182521527813647	0.182521527813647	0.182521527813647	0.182521527813647	0.182521527813647	0.182521527813647	0.182521527813647	0.182521527813647	0.182521527813647	0.182521527813647	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.08493573766948237	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	0.041776541641715348	-0.87302700866866378	-0.87302700866866378	-0.0075393295424913409	-0.0075393295424913409	-0.0075393295424913409	-0.0075393295424913409	-0.0075393295424913409	-0.12544981646435441	-0.12544981646435441	-0.12544981646435441	-0.12544981646435441	-0.12544981646435441	-0.12544981646435441	-0.027864026320189778	-0.027864026320189778	-0.027864026320189778	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.10414197291772873	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575	0.14730116894549575
7000	0.25275441037263902	0.25275441037263902	0.25275441037263902	0.25275441037263902	0.25275441037263902	0.25275441037263902	0.25275441037263902	0.062422023820153091	0.062422023820153091	0.062422023820153091	0.062422023820153091	0.062422023820153091	0.062422023820153091	0.062422023820153091	0.062422023820153091	0.062422023820153091	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	0.17500536998915506	1.3849524265600144	1.3849524265600144	0.14812795970570464	0.14812795970570464	0.14812795970570464	0.14812795970570464	0.14812795970570464	0.14812795970570464	0.14812795970570464	0.14812795970570464	0.14812795970570464	0.14812795970570464	0.14812795970570464	0.14812795970570464	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.097051813447221039	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	0.061194105206916746	-1.1321980161873753	-1.1321980161873753	0.10462645066693438	0.10462645066693438	0.10462645066693438	0.10462645066693438	0.10462645066693438	-0.085705935885551546	-0.085705935885551546	-0.085705935885551546	-0.085705935885551546	-0.085705935885551546	-0.085705935885551546	-0.085705935885551546	-0.034629789627067947	-0.034629789627067947	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.077953556541934019	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831	0.11381126478223831
8000	0.32377942057606685	0.32377942057606685	0.32377942057606685	0.32377942057606685	0.32377942057606685	0.32377942057606685	0.066262397183227753	0.066262397183227753	0.066262397183227753	0.066262397183227753	0.066262397183227753	0.066262397183227753	0.066262397183227753	0.066262397183227753	0.066262397183227753	0.066262397183227753	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	0.14995598325320694	1.0458123542674669	1.0458123542674669	0.13209107578860271	0.13209107578860271	0.13209107578860271	0.13209107578860271	0.13209107578860271	0.13209107578860271	0.13209107578860271	0.13209107578860271	0.13209107578860271	0.13209107578860271	0.13209107578860271	0.13209107578860271	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.08436305598628005	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	0.067620487854944428	-0.72203293369139998	-0.72203293369139998	0.19168834478746413	0.19168834478746413	0.19168834478746413	0.19168834478746413	-0.06582867860537496	-0.06582867860537496	-0.06582867860537496	-0.06582867860537496	-0.06582867860537496	-0.06582867860537496	-0.06582867860537496	-0.06582867860537496	-0.018100658803052297	-0.018100658803052297	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.065592927266926893	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515	0.082335495398262515
