it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	
0	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.32983506003683338	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.182326426528828	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539	0.14750863350800539
1000	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15383823100083521	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	0.15774652688600999	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729	-0.0039082958851747729
2000	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.14448265992490142	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.29148812971471894	0.5032369815219947	0.5032369815219947	0.5032369815219947	0.5032369815219947	0.5032369815219947	0.5032369815219947	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.13687853237509964	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	0.12402968732581798	-0.35875432159709331	-0.35875432159709331	-0.35875432159709331	-0.35875432159709331	-0.35875432159709331	-0.35875432159709331	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.0076041275498017757	0.15460959733961929	0.15460959733961929	0.15460959733961929	0.15460959733961929	0.15460959733961929	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095	0.16745844238890095
3000	0.22105154019559164	0.22105154019559164	0.22105154019559164	0.22105154019559164	0.22105154019559164	0.22105154019559164	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.063820776835877668	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	0.20841743862699152	1.032092263368469	1.032092263368469	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.12676496166368864	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.079246063242490852	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	0.16243130559852442	-0.81104072317287734	-0.81104072317287734	0.094286578531903004	0.094286578531903004	0.094286578531903004	0.094286578531903004	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	-0.062944184827810973	0.081652476963302884	0.081652476963302884	0.081652476963302884	0.081652476963302884	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.12917137538450069	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102	0.045986133028467102
4000	0.28103033321216064	0.28103033321216064	0.28103033321216064	0.28103033321216064	0.28103033321216064	0.28103033321216064	0.088060340278855231	0.088060340278855231	0.088060340278855231	0.088060340278855231	0.088060340278855231	0.088060340278855231	0.088060340278855231	0.088060340278855231	0.088060340278855231	0.088060340278855231	0.088060340278855231	0.088060340278855231	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	0.22256564314833041	1.032227964862187	1.032227964862187	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.1354428354005634	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.074442336668776615	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	0.19343559110956646	-0.7511976316500264	-0.7511976316500264	0.14558749781159724	0.14558749781159724	0.14558749781159724	0.14558749781159724	-0.047382495121708168	-0.047382495121708168	-0.047382495121708168	-0.047382495121708168	-0.047382495121708168	-0.047382495121708168	-0.047382495121708168	-0.047382495121708168	-0.047382495121708168	-0.047382495121708168	-0.047382495121708168	-0.047382495121708168	0.087122807747767012	0.087122807747767012	0.087122807747767012	0.087122807747767012	0.087122807747767012	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.1481233064795538	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954	0.029130052038763954
5000	0.28057039787079369	0.28057039787079369	0.28057039787079369	0.28057039787079369	0.28057039787079369	0.28057039787079369	0.068086944985287889	0.068086944985287889	0.068086944985287889	0.068086944985287889	0.068086944985287889	0.068086944985287889	0.068086944985287889	0.068086944985287889	0.068086944985287889	0.068086944985287889	0.068086944985287889	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	0.19288060176843672	1.0811387713140905	1.0811387713140905	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.14287606344377374	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.063071319306604631	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	0.24279084864664635	-0.8005683734432969	-0.8005683734432969	0.13769433442701995	0.13769433442701995	0.13769433442701995	0.13769433442701995	-0.074789118458485848	-0.074789118458485848	-0.074789118458485848	-0.074789118458485848	-0.074789118458485848	-0.074789118458485848	-0.074789118458485848	-0.074789118458485848	-0.074789118458485848	-0.074789118458485848	-0.074789118458485848	0.050004538324662978	0.050004538324662978	0.050004538324662978	0.050004538324662978	0.050004538324662978	0.050004538324662978	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	0.1298092824618321	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635	-0.049910246878209635
6000	0.24153666731775972	0.24153666731775972	0.24153666731775972	0.24153666731775972	0.24153666731775972	0.24153666731775972	0.10320792765488392	0.10320792765488392	0.10320792765488392	0.10320792765488392	0.10320792765488392	0.10320792765488392	0.10320792765488392	0.10320792765488392	0.10320792765488392	0.10320792765488392	0.10320792765488392	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	0.17210305548726978	1.2301139274611956	1.2301139274611956	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.11563358533491924	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.05853724873770802	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	0.19335198802344319	-0.98857726014343594	-0.98857726014343594	0.12590308198284048	0.12590308198284048	0.12590308198284048	0.12590308198284048	-0.012425657680035326	-0.012425657680035326	-0.012425657680035326	-0.012425657680035326	-0.012425657680035326	-0.012425657680035326	-0.012425657680035326	-0.012425657680035326	-0.012425657680035326	-0.012425657680035326	-0.012425657680035326	0.056469470152350543	0.056469470152350543	0.056469470152350543	0.056469470152350543	0.056469470152350543	0.056469470152350543	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	0.11356580674956177	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409	-0.021248932536173409
7000	0.29270155317334018	0.29270155317334018	0.29270155317334018	0.29270155317334018	0.29270155317334018	0.29270155317334018	0.064543307451410764	0.064543307451410764	0.064543307451410764	0.064543307451410764	0.064543307451410764	0.064543307451410764	0.064543307451410764	0.064543307451410764	0.064543307451410764	0.064543307451410764	0.064543307451410764	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	0.16519435319861972	1.1502969231660354	1.1502969231660354	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.14879451556376358	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.089633183590099849	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	0.16683003295130899	-0.85759536999269526	-0.85759536999269526	0.1439070376095766	0.1439070376095766	0.1439070376095766	0.1439070376095766	-0.084251208112352816	-0.084251208112352816	-0.084251208112352816	-0.084251208112352816	-0.084251208112352816	-0.084251208112352816	-0.084251208112352816	-0.084251208112352816	-0.084251208112352816	-0.084251208112352816	-0.084251208112352816	0.01639983763485614	0.01639983763485614	0.01639983763485614	0.01639983763485614	0.01639983763485614	0.01639983763485614	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	0.075561169608519871	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273	-0.001635679752689273
